#SampleID	SOURCE_ENV	Env	SourceSink	TITLE	METAPHLAN_BARCODE	RUN_DATE	STUDY_CENTER	PRINCIPAL_INVESTIGATOR	PRINCIPAL_INVESTIGATOR_CONTACT	SEQUENCING_METH
SRS1041115	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041116	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041117	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041118	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041119	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041120	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041121	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041122	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041123	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041124	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041126	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041127	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041129	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041130	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041132	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041133	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041134	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041136	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041137	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041138	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041139	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041140	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041141	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041142	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041143	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041144	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041145	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041146	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041147	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041149	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041150	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041151	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041153	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041154	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041155	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041157	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041159	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041160	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041161	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041163	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041164	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041169	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041170	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041173	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041175	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041181	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041182	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041183	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1041185	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104155	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104165	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104169	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104177	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104195	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104197	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104259	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104269	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104275	Saliva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104279	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104282	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104285	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104287	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104291	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104302	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104309	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104311	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104314	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104316	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104320	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104327	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104368	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104384	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104388	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104400	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104416	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104470	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104476	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104478	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104485	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104497	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104499	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104501	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104519	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104521	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104539	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104636	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104641	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104644	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104647	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104649	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104653	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104693	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104701	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS104704	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104706	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104711	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104822	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104830	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104842	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104912	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS104915	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104921	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104927	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104962	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104964	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104968	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS104974	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS104975	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS105068	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105070	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105074	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105080	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS105082	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS105087	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105091	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105100	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105115	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105117	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105121	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105128	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS105136	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105140	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105148	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS105153	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS105169	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054691	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054712	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054716	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054853	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054881	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054927	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054928	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054929	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1054934	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055018	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055019	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055020	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055021	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055022	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055023	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055025	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055026	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055028	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055030	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055032	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055033	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055034	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055035	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055036	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055037	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055038	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055039	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055040	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055041	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055042	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055043	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055044	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055045	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055046	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055047	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055048	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055049	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055050	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055051	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055054	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055055	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055056	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055057	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055058	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055059	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055060	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055061	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055063	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055064	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055065	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055066	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055067	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055069	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055071	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055072	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055073	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055074	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055075	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055076	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055078	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055080	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055081	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055082	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055083	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055084	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055085	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055086	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055087	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055088	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055090	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055091	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055092	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055094	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055095	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055097	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055098	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055099	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055100	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055101	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055102	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS1055103	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS140492	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS140513	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS140534	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS140645	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS140651	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS140653	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS140663	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS140666	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142483	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142501	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142503	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142521	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142527	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142531	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142542	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142545	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142547	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142551	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142557	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS142560	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142599	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142602	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142608	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142618	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142660	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142664	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142680	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142710	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142712	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142781	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142787	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142791	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142879	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142883	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142890	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142896	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142907	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142921	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142923	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS142928	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS142936	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142957	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142959	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS142965	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142968	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142973	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142975	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS142980	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143014	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143016	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143022	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143032	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143036	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143037	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143039	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143050	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143062	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143068	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143070	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143085	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143088	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143090	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143094	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143100	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143135	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143137	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143141	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143147	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143148	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143181	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143210	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143214	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143216	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143218	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143228	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143231	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143233	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143247	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143253	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143290	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143310	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143340	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143342	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143354	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143356	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143360	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143372	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143378	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143415	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143417	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143423	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143427	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143450	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143452	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143462	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143465	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143466	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143509	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143523	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143529	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143537	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143565	R_Antecubital_fossa	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143566	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143596	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143598	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143604	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143608	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143616	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143678	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143680	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143684	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143690	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143722	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143726	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143728	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143729	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143732	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
